Path,Severity,Anomaly Score
level_0_test/chinese_rural_dog/n147688.jpeg,0,
level_0_test/chinese_rural_dog/n147694.jpeg,0,
level_0_test/chinese_rural_dog/n147702.jpeg,0,
level_0_test/chinese_rural_dog/n147704.jpeg,0,
level_0_test/chinese_rural_dog/n147707.jpeg,0,
level_0_test/chinese_rural_dog/n147708.jpeg,0,
level_0_test/chinese_rural_dog/n147711.jpeg,0,
level_0_test/chinese_rural_dog/n147713.jpeg,0,
level_0_test/chinese_rural_dog/n147714.jpeg,0,
level_0_test/chinese_rural_dog/n147715.jpeg,0,
level_0_test/chinese_rural_dog/n147716.jpeg,0,
level_0_test/chinese_rural_dog/n147717.jpeg,0,
level_0_test/chinese_rural_dog/n147720.jpeg,0,
level_0_test/chinese_rural_dog/n147726.jpeg,0,
level_0_test/chinese_rural_dog/n147729.jpeg,0,
level_0_test/chinese_rural_dog/n147736.jpeg,0,
level_0_test/chinese_rural_dog/n147737.jpeg,0,
level_0_test/chinese_rural_dog/n147742.jpeg,0,
level_0_test/chinese_rural_dog/n147745.jpeg,0,
level_0_test/chinese_rural_dog/n147746.jpeg,0,
level_0_test/chinese_rural_dog/n147754.jpeg,0,
level_0_test/chinese_rural_dog/n147756.jpeg,0,
level_0_test/chinese_rural_dog/n147757.jpeg,0,
level_0_test/chinese_rural_dog/n147761.jpeg,0,
level_0_test/chinese_rural_dog/n147762.jpeg,0,
level_0_test/chinese_rural_dog/n147764.jpeg,0,
level_0_test/chinese_rural_dog/n147766.jpeg,0,
level_0_test/chinese_rural_dog/n147767.jpeg,0,
level_0_test/chinese_rural_dog/n147769.jpeg,0,
level_0_test/chinese_rural_dog/n147770.jpeg,0,
level_0_test/chinese_rural_dog/n147774.jpeg,0,
level_0_test/chinese_rural_dog/n147775.jpeg,0,
level_0_test/chinese_rural_dog/n147776.jpeg,0,
level_0_test/chinese_rural_dog/n147778.jpeg,0,
level_0_test/chinese_rural_dog/n147781.jpeg,0,
level_0_test/chinese_rural_dog/n147785.jpeg,0,
level_0_test/chinese_rural_dog/n147786.jpeg,0,
level_0_test/chinese_rural_dog/n147793.jpeg,0,
level_0_test/chinese_rural_dog/n147794.jpeg,0,
level_0_test/chinese_rural_dog/n147799.jpeg,0,
level_0_test/chinese_rural_dog/n147802.jpeg,0,
level_0_test/chinese_rural_dog/n147805.jpeg,0,
level_0_test/chinese_rural_dog/n147808.jpeg,0,
level_0_test/chinese_rural_dog/n147809.jpeg,0,
level_0_test/chinese_rural_dog/n147810.jpeg,0,
level_0_test/chinese_rural_dog/n147815.jpeg,0,
level_0_test/chinese_rural_dog/n147816.jpeg,0,
level_0_test/chinese_rural_dog/n147818.jpeg,0,
level_0_test/chinese_rural_dog/n147826.jpeg,0,
level_0_test/chinese_rural_dog/n147831.jpeg,0,
level_0_test/chinese_rural_dog/n147844.jpeg,0,
level_0_test/chinese_rural_dog/n147847.jpeg,0,
level_0_test/chinese_rural_dog/n147858.jpeg,0,
level_0_test/chinese_rural_dog/n147859.jpeg,0,
level_0_test/chinese_rural_dog/n147861.jpeg,0,
level_0_test/chinese_rural_dog/n147862.jpeg,0,
level_0_test/chinese_rural_dog/n147865.jpeg,0,
level_0_test/chinese_rural_dog/n147868.jpeg,0,
level_0_test/chinese_rural_dog/n147875.jpeg,0,
level_0_test/chinese_rural_dog/n147881.jpeg,0,
level_0_test/chinese_rural_dog/n147885.jpeg,0,
level_0_test/chinese_rural_dog/n147886.jpeg,0,
level_0_test/chinese_rural_dog/n147892.jpeg,0,
level_0_test/chinese_rural_dog/n147893.jpeg,0,
level_0_test/chinese_rural_dog/n147897.jpeg,0,
level_0_test/chinese_rural_dog/n147900.jpeg,0,
level_0_test/chinese_rural_dog/n147904.jpeg,0,
level_0_test/chinese_rural_dog/n147906.jpeg,0,
level_0_test/chinese_rural_dog/n147907.jpeg,0,
level_0_test/chinese_rural_dog/n147910.jpeg,0,
level_0_test/chinese_rural_dog/n147911.jpeg,0,
level_0_test/chinese_rural_dog/n147913.jpeg,0,
level_0_test/chinese_rural_dog/n147914.jpeg,0,
level_0_test/chinese_rural_dog/n147922.jpeg,0,
level_0_test/chinese_rural_dog/n147924.jpeg,0,
level_0_test/chinese_rural_dog/n147931.jpeg,0,
level_0_test/chinese_rural_dog/n147933.jpeg,0,
level_0_test/chinese_rural_dog/n147938.jpeg,0,
level_0_test/chinese_rural_dog/n147949.jpeg,0,
level_0_test/chinese_rural_dog/n147951.jpeg,0,
level_0_test/chinese_rural_dog/n147954.jpeg,0,
level_0_test/chinese_rural_dog/n147956.jpeg,0,
level_0_test/chinese_rural_dog/n147958.jpeg,0,
level_0_test/chinese_rural_dog/n147959.jpeg,0,
level_0_test/chinese_rural_dog/n147960.jpeg,0,
level_0_test/chinese_rural_dog/n147962.jpeg,0,
level_0_test/chinese_rural_dog/n147964.jpeg,0,
level_0_test/chinese_rural_dog/n147965.jpeg,0,
level_0_test/chinese_rural_dog/n147967.jpeg,0,
level_0_test/chinese_rural_dog/n147968.jpeg,0,
level_0_test/chinese_rural_dog/n147975.jpeg,0,
level_0_test/chinese_rural_dog/n147980.jpeg,0,
level_0_test/chinese_rural_dog/n147987.jpeg,0,
level_0_test/chinese_rural_dog/n147995.jpeg,0,
level_0_test/chinese_rural_dog/n148000.jpeg,0,
level_0_test/chinese_rural_dog/n148002.jpeg,0,
level_0_test/chinese_rural_dog/n148005.jpeg,0,
level_0_test/chinese_rural_dog/n148007.jpeg,0,
level_0_test/chinese_rural_dog/n148010.jpeg,0,
level_0_test/chinese_rural_dog/n148014.jpeg,0,
level_0_test/chinese_rural_dog/n148022.jpeg,0,
level_0_test/chinese_rural_dog/n148023.jpeg,0,
level_0_test/chinese_rural_dog/n148029.jpeg,0,
level_0_test/chinese_rural_dog/n148030.jpeg,0,
level_0_test/chinese_rural_dog/n148032.jpeg,0,
level_0_test/chinese_rural_dog/n148037.jpeg,0,
level_0_test/chinese_rural_dog/n148043.jpeg,0,
level_0_test/chinese_rural_dog/n148047.jpeg,0,
level_0_test/chinese_rural_dog/n148050.jpeg,0,
level_0_test/chinese_rural_dog/n148057.jpeg,0,
level_0_test/chinese_rural_dog/n148063.jpeg,0,
level_0_test/chinese_rural_dog/n148064.jpeg,0,
level_0_test/chinese_rural_dog/n148065.jpeg,0,
level_0_test/chinese_rural_dog/n148071.jpeg,0,
level_0_test/chinese_rural_dog/n148074.jpeg,0,
level_0_test/chinese_rural_dog/n148077.jpeg,0,
level_0_test/chinese_rural_dog/n148080.jpeg,0,
level_0_test/chinese_rural_dog/n148084.jpeg,0,
level_0_test/chinese_rural_dog/n148086.jpeg,0,
level_0_test/chinese_rural_dog/n148090.jpeg,0,
level_0_test/chinese_rural_dog/n148091.jpeg,0,
level_0_test/chinese_rural_dog/n148092.jpeg,0,
level_0_test/chinese_rural_dog/n148097.jpeg,0,
level_0_test/chinese_rural_dog/n148100.jpeg,0,
level_0_test/chinese_rural_dog/n148101.jpeg,0,
level_0_test/chinese_rural_dog/n148103.jpeg,0,
level_0_test/chinese_rural_dog/n148104.jpeg,0,
level_0_test/chinese_rural_dog/n148105.jpeg,0,
level_0_test/chinese_rural_dog/n148106.jpeg,0,
level_0_test/chinese_rural_dog/n148107.jpeg,0,
level_0_test/chinese_rural_dog/n148114.jpeg,0,
level_0_test/chinese_rural_dog/n148115.jpeg,0,
level_0_test/chinese_rural_dog/n148124.jpeg,0,
level_0_test/chinese_rural_dog/n148126.jpeg,0,
level_0_test/chinese_rural_dog/n148127.jpeg,0,
level_0_test/chinese_rural_dog/n148128.jpeg,0,
level_0_test/chinese_rural_dog/n148134.jpeg,0,
level_0_test/chinese_rural_dog/n148139.jpeg,0,
level_0_test/chinese_rural_dog/n148143.jpeg,0,
level_0_test/chinese_rural_dog/n148146.jpeg,0,
level_0_test/chinese_rural_dog/n148148.jpeg,0,
level_0_test/chinese_rural_dog/n148149.jpeg,0,
level_0_test/chinese_rural_dog/n148151.jpeg,0,
level_0_test/chinese_rural_dog/n148160.jpeg,0,
level_0_test/chinese_rural_dog/n148164.jpeg,0,
level_0_test/chinese_rural_dog/n148167.jpeg,0,
level_0_test/chinese_rural_dog/n148168.jpeg,0,
level_0_test/chinese_rural_dog/n148170.jpeg,0,
level_0_test/chinese_rural_dog/n148171.jpeg,0,
level_0_test/chinese_rural_dog/n148176.jpeg,0,
level_0_test/chinese_rural_dog/n148180.jpeg,0,
level_0_test/chinese_rural_dog/n148181.jpeg,0,
level_0_test/chinese_rural_dog/n148184.jpeg,0,
level_0_test/chinese_rural_dog/n148186.jpeg,0,
level_0_test/chinese_rural_dog/n148188.jpeg,0,
level_0_test/chinese_rural_dog/n148190.jpeg,0,
level_0_test/chinese_rural_dog/n148194.jpeg,0,
level_0_test/chinese_rural_dog/n148204.jpeg,0,
level_0_test/chinese_rural_dog/n148205.jpeg,0,
level_0_test/chinese_rural_dog/n148206.jpeg,0,
level_0_test/chinese_rural_dog/n148207.jpeg,0,
level_0_test/chinese_rural_dog/n148210.jpeg,0,
level_0_test/chinese_rural_dog/n148216.jpeg,0,
level_0_test/chinese_rural_dog/n148218.jpeg,0,
level_0_test/chinese_rural_dog/n148220.jpeg,0,
level_0_test/chinese_rural_dog/n148229.jpeg,0,
level_0_test/chinese_rural_dog/n148230.jpeg,0,
level_0_test/chinese_rural_dog/n148240.jpeg,0,
level_0_test/chinese_rural_dog/n148242.jpeg,0,
level_0_test/chinese_rural_dog/n148249.jpeg,0,
level_0_test/chinese_rural_dog/n148255.jpeg,0,
level_0_test/chinese_rural_dog/n148260.jpeg,0,
level_0_test/chinese_rural_dog/n148265.jpeg,0,
level_0_test/chinese_rural_dog/n148266.jpeg,0,
level_0_test/chinese_rural_dog/n148269.jpeg,0,
level_0_test/chinese_rural_dog/n148275.jpeg,0,
level_0_test/chinese_rural_dog/n148283.jpeg,0,
level_0_test/chinese_rural_dog/n148284.jpeg,0,
level_0_test/chinese_rural_dog/n148288.jpeg,0,
level_0_test/chinese_rural_dog/n148292.jpeg,0,
level_0_test/chinese_rural_dog/n148297.jpeg,0,
level_0_test/chinese_rural_dog/n148300.jpeg,0,
level_0_test/chinese_rural_dog/n148307.jpeg,0,
level_0_test/chinese_rural_dog/n148310.jpeg,0,
level_0_test/chinese_rural_dog/n148311.jpeg,0,
level_0_test/chinese_rural_dog/n148315.jpeg,0,
level_0_test/chinese_rural_dog/n148317.jpeg,0,
level_0_test/chinese_rural_dog/n148318.jpeg,0,
level_0_test/chinese_rural_dog/n148319.jpeg,0,
level_0_test/chinese_rural_dog/n148320.jpeg,0,
level_0_test/chinese_rural_dog/n148321.jpeg,0,
level_0_test/chinese_rural_dog/n148324.jpeg,0,
level_0_test/chinese_rural_dog/n148336.jpeg,0,
level_0_test/chinese_rural_dog/n148337.jpeg,0,
level_0_test/chinese_rural_dog/n148338.jpeg,0,
level_0_test/chinese_rural_dog/n148343.jpeg,0,
level_0_test/chinese_rural_dog/n148345.jpeg,0,
level_0_test/chinese_rural_dog/n148348.jpeg,0,
level_0_test/chinese_rural_dog/n148353.jpeg,0,
level_0_test/chinese_rural_dog/n148361.jpeg,0,
level_0_test/chinese_rural_dog/n148368.jpeg,0,
level_0_test/chinese_rural_dog/n148372.jpeg,0,
level_0_test/chinese_rural_dog/n148373.jpeg,0,
level_0_test/chinese_rural_dog/n148377.jpeg,0,
level_0_test/chinese_rural_dog/n148379.jpeg,0,
level_0_test/chinese_rural_dog/n148381.jpeg,0,
level_0_test/chinese_rural_dog/n148382.jpeg,0,
level_0_test/chinese_rural_dog/n148388.jpeg,0,
level_0_test/chinese_rural_dog/n148389.jpeg,0,
level_0_test/chinese_rural_dog/n148391.jpeg,0,
level_0_test/chinese_rural_dog/n148393.jpeg,0,
level_0_test/chinese_rural_dog/n148395.jpeg,0,
level_0_test/chinese_rural_dog/n148397.jpeg,0,
level_0_test/chinese_rural_dog/n148399.jpeg,0,
level_0_test/chinese_rural_dog/n148402.jpeg,0,
level_0_test/chinese_rural_dog/n148403.jpeg,0,
level_0_test/chinese_rural_dog/n148404.jpeg,0,
level_0_test/chinese_rural_dog/n148408.jpeg,0,
level_0_test/chinese_rural_dog/n148410.jpeg,0,
level_0_test/chinese_rural_dog/n148415.jpeg,0,
level_0_test/chinese_rural_dog/n148417.jpeg,0,
level_0_test/chinese_rural_dog/n148419.jpeg,0,
level_0_test/chinese_rural_dog/n148422.jpeg,0,
level_0_test/chinese_rural_dog/n148424.jpeg,0,
level_0_test/chinese_rural_dog/n148432.jpeg,0,
level_0_test/chinese_rural_dog/n148434.jpeg,0,
level_0_test/chinese_rural_dog/n148436.jpeg,0,
level_0_test/chinese_rural_dog/n148439.jpeg,0,
level_0_test/chinese_rural_dog/n148440.jpeg,0,
level_0_test/chinese_rural_dog/n148441.jpeg,0,
level_0_test/chinese_rural_dog/n148444.jpeg,0,
level_0_test/chinese_rural_dog/n148445.jpeg,0,
level_0_test/chinese_rural_dog/n148447.jpeg,0,
level_0_test/chinese_rural_dog/n148448.jpeg,0,
level_0_test/chinese_rural_dog/n148451.jpeg,0,
level_0_test/chinese_rural_dog/n148458.jpeg,0,
level_0_test/chinese_rural_dog/n148468.jpeg,0,
level_0_test/chinese_rural_dog/n148472.jpeg,0,
level_0_test/chinese_rural_dog/n148475.jpeg,0,
level_0_test/chinese_rural_dog/n148477.jpeg,0,
level_0_test/chinese_rural_dog/n148481.jpeg,0,
level_0_test/chinese_rural_dog/n148483.jpeg,0,
level_0_test/chinese_rural_dog/n148485.jpeg,0,
level_0_test/chinese_rural_dog/n148486.jpeg,0,
level_0_test/chinese_rural_dog/n148490.jpeg,0,
level_0_test/chinese_rural_dog/n148492.jpeg,0,
level_0_test/chinese_rural_dog/n148503.jpeg,0,
level_0_test/chinese_rural_dog/n148504.jpeg,0,
level_0_test/chinese_rural_dog/n148508.jpeg,0,
level_0_test/chinese_rural_dog/n148509.jpeg,0,
level_0_test/chinese_rural_dog/n148515.jpeg,0,
level_0_test/chinese_rural_dog/n148516.jpeg,0,
level_0_test/chinese_rural_dog/n148518.jpeg,0,
level_0_test/chinese_rural_dog/n148519.jpeg,0,
level_0_test/chinese_rural_dog/n148522.jpeg,0,
level_0_test/chinese_rural_dog/n148532.jpeg,0,
level_0_test/chinese_rural_dog/n148537.jpeg,0,
level_0_test/chinese_rural_dog/n148542.jpeg,0,
level_0_test/chinese_rural_dog/n148544.jpeg,0,
level_0_test/chinese_rural_dog/n148546.jpeg,0,
level_0_test/chinese_rural_dog/n148548.jpeg,0,
level_0_test/chinese_rural_dog/n148550.jpeg,0,
level_0_test/chinese_rural_dog/n148551.jpeg,0,
level_0_test/chinese_rural_dog/n148554.jpeg,0,
level_0_test/chinese_rural_dog/n148557.jpeg,0,
level_0_test/chinese_rural_dog/n148558.jpeg,0,
level_0_test/chinese_rural_dog/n148559.jpeg,0,
level_0_test/chinese_rural_dog/n148560.jpeg,0,
level_0_test/chinese_rural_dog/n148561.jpeg,0,
level_0_test/chinese_rural_dog/n148563.jpeg,0,
level_0_test/chinese_rural_dog/n148564.jpeg,0,
level_0_test/chinese_rural_dog/n148570.jpeg,0,
level_0_test/chinese_rural_dog/n148575.jpeg,0,
level_0_test/chinese_rural_dog/n148578.jpeg,0,
level_0_test/chinese_rural_dog/n148580.jpeg,0,
level_0_test/chinese_rural_dog/n148583.jpeg,0,
level_0_test/chinese_rural_dog/n148590.jpeg,0,
level_0_test/chinese_rural_dog/n148592.jpeg,0,
level_0_test/chinese_rural_dog/n148594.jpeg,0,
level_0_test/chinese_rural_dog/n148602.jpeg,0,
level_0_test/chinese_rural_dog/n148603.jpeg,0,
level_0_test/chinese_rural_dog/n148617.jpeg,0,
level_0_test/chinese_rural_dog/n148620.jpeg,0,
level_0_test/chinese_rural_dog/n148622.jpeg,0,
level_0_test/chinese_rural_dog/n148623.jpeg,0,
level_0_test/chinese_rural_dog/n148624.jpeg,0,
level_0_test/chinese_rural_dog/n148629.jpeg,0,
level_0_test/chinese_rural_dog/n148636.jpeg,0,
level_0_test/chinese_rural_dog/n148645.jpeg,0,
level_0_test/chinese_rural_dog/n148649.jpeg,0,
level_0_test/chinese_rural_dog/n148651.jpeg,0,
level_0_test/chinese_rural_dog/n148652.jpeg,0,
level_0_test/chinese_rural_dog/n148664.jpeg,0,
level_0_test/chinese_rural_dog/n148667.jpeg,0,
level_0_test/chinese_rural_dog/n148674.jpeg,0,
level_0_test/chinese_rural_dog/n148677.jpeg,0,
level_0_test/chinese_rural_dog/n148678.jpeg,0,
level_0_test/chinese_rural_dog/n148680.jpeg,0,
level_0_test/chinese_rural_dog/n148683.jpeg,0,
level_0_test/chinese_rural_dog/n148686.jpeg,0,
level_0_test/chinese_rural_dog/n148688.jpeg,0,
level_0_test/chinese_rural_dog/n148689.jpeg,0,
level_0_test/chinese_rural_dog/n148690.jpeg,0,
level_0_test/chinese_rural_dog/n148691.jpeg,0,
level_0_test/chinese_rural_dog/n148694.jpeg,0,
level_0_test/chinese_rural_dog/n148697.jpeg,0,
level_0_test/chinese_rural_dog/n148699.jpeg,0,
level_0_test/chinese_rural_dog/n148701.jpeg,0,
level_0_test/chinese_rural_dog/n148705.jpeg,0,
level_0_test/chinese_rural_dog/n148710.jpeg,0,
level_0_test/chinese_rural_dog/n148712.jpeg,0,
level_0_test/chinese_rural_dog/n148715.jpeg,0,
level_0_test/chinese_rural_dog/n148719.jpeg,0,
level_0_test/chinese_rural_dog/n148720.jpeg,0,
level_0_test/chinese_rural_dog/n148721.jpeg,0,
level_0_test/chinese_rural_dog/n148723.jpeg,0,
level_0_test/chinese_rural_dog/n148724.jpeg,0,
level_0_test/chinese_rural_dog/n148725.jpeg,0,
level_0_test/chinese_rural_dog/n148735.jpeg,0,
level_0_test/chinese_rural_dog/n148743.jpeg,0,
level_0_test/chinese_rural_dog/n148748.jpeg,0,
level_0_test/chinese_rural_dog/n148754.jpeg,0,
level_0_test/chinese_rural_dog/n148755.jpeg,0,
level_0_test/chinese_rural_dog/n148757.jpeg,0,
level_0_test/chinese_rural_dog/n148759.jpeg,0,
level_0_test/chinese_rural_dog/n148761.jpeg,0,
level_0_test/chinese_rural_dog/n148762.jpeg,0,
level_0_test/chinese_rural_dog/n148766.jpeg,0,
level_0_test/chinese_rural_dog/n148769.jpeg,0,
level_0_test/chinese_rural_dog/n148770.jpeg,0,
level_0_test/chinese_rural_dog/n148771.jpeg,0,
level_0_test/chinese_rural_dog/n148772.jpeg,0,
level_0_test/chinese_rural_dog/n148780.jpeg,0,
level_0_test/chinese_rural_dog/n148781.jpeg,0,
level_0_test/chinese_rural_dog/n148782.jpeg,0,
level_0_test/chinese_rural_dog/n148784.jpeg,0,
level_0_test/chinese_rural_dog/n148786.jpeg,0,
level_0_test/chinese_rural_dog/n148794.jpeg,0,
level_0_test/chinese_rural_dog/n148795.jpeg,0,
level_0_test/chinese_rural_dog/n148797.jpeg,0,
